MODEL,OA_DATE,ITEM_CODE,QTY,UNIT_PRICE,BASIC_VALUE,ITEM_DESCRIPTION
ACR SPARES,2023-03-30,082.08.000.50.,20.0,6137.0,122740.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,20.0,6137.0,122740.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-30,993.00.311.00.,15.0,93.0,1395.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-30,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,17.0,6137.0,104329.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,3.0,6137.0,18411.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-30,084.19.001.50.,2.0,2975.0,5950.0,GASKET SET KC4
ACR SPARES,2023-03-30,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-30,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,993.00.311.00.,35.0,93.0,3255.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-30,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-30,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-30,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,15.0,6137.0,92055.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-30,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-30,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2023-03-30,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,084.19.001.50.,5.0,2975.0,14875.0,GASKET SET KC4
ACR SPARES,2023-03-31,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-03-31,993.00.311.00.,20.0,93.0,1860.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,20.0,6408.0,128160.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-31,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-31,084.19.001.50.,3.0,2975.0,8925.0,GASKET SET KC4
ACR SPARES,2023-03-31,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-31,084.19.001.50.,5.0,2975.0,14875.0,GASKET SET KC4
ACR SPARES,2023-03-31,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-03-31,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-03-31,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-03-31,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-03-31,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-03-31,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-03-31,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-07,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-04-07,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-07,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-07,082.08.000.50.,13.0,6137.0,79781.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-07,351.03.301.50.,25.0,4255.0,106375.0,LINER CYLINDER AC70
ACR SPARES,2023-04-07,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-04-07,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-08,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-08,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-08,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-04-08,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-04-08,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-04-10,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-10,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-10,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-04-10,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-04-10,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-11,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-04-11,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-12,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-12,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-12,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-04-12,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-12,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-12,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-13,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-13,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-04-13,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-13,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-04-14,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-04-14,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-14,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-14,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-15,351.03.301.50.,3.0,4255.0,12765.0,LINER CYLINDER AC70
ACR SPARES,2023-04-15,993.00.311.00.,100.0,93.0,9300.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-04-20,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-20,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-20,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-20,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2023-04-20,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-20,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-20,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-21,084.19.001.50.,3.0,2975.0,8925.0,GASKET SET KC4
ACR SPARES,2023-04-21,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-23,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-24,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-24,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-24,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-04-24,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-24,336.40.401.50.,2.0,6408.0,12816.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-24,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2023-04-25,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-25,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-04-25,082.08.000.50.,3.0,6137.0,18411.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-25,082.08.000.50.,2.0,6137.0,12274.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-04-25,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-25,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-04-26,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-28,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-04-28,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-04-29,084.19.001.50.,3.0,2975.0,8925.0,GASKET SET KC4
ACR SPARES,2023-05-02,082.03.110.50.,9.0,2944.0,26496.0,PISTON KC/KCX
ACR SPARES,2023-05-02,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-02,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-02,336.40.401.50.,7.0,6408.0,44856.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-02,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-02,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-02,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-04,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-05,993.00.311.00.,100.0,93.0,9300.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-05,082.04.030.50.,48.0,1509.0,72432.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-05,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-05,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-05,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-05,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-05-05,082.04.030.50.,50.0,1509.0,75450.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-06,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-06,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-06,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-05-06,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-06,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-05-07,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-08,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-08,082.04.030.50.,18.0,1509.0,27162.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-10,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-05-10,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-10,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-10,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-11,082.03.110.50.,25.0,2944.0,73600.0,PISTON KC/KCX
ACR SPARES,2023-05-11,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-11,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-11,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-11,993.00.311.00.,100.0,93.0,9300.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-11,082.08.000.50.,4.0,6137.0,24548.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-11,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-11,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-11,082.08.000.50.,1.0,6137.0,6137.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-11,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-11,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-12,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-12,993.00.311.00.,32.0,93.0,2976.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-13,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-13,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-13,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-13,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-05-13,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-13,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-05-13,336.40.401.50.,9.0,6408.0,57672.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-13,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-13,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-13,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-13,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-13,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-13,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-13,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-13,082.03.110.50.,4.0,2944.0,11776.0,PISTON KC/KCX
ACR SPARES,2023-05-13,082.04.030.50.,36.0,1509.0,54324.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-13,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2023-05-15,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-15,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-05-15,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-05-15,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-15,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-15,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-16,085.00.003.50.,20.0,3600.0,72000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-17,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-05-17,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-05-17,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-17,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-18,084.19.001.50.,3.0,2975.0,8925.0,GASKET SET KC4
ACR SPARES,2023-05-18,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-05-18,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-18,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-18,085.00.003.50.,40.0,3600.0,144000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-19,082.08.000.50.,20.0,6137.0,122740.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-19,336.40.401.50.,7.0,6408.0,44856.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-19,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-20,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2023-05-20,085.00.003.50.,30.0,3600.0,108000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-20,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-20,085.00.003.50.,20.0,3600.0,72000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-20,085.00.003.50.,70.0,3600.0,252000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-22,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-22,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-05-22,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-22,085.00.003.50.,20.0,3600.0,72000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-22,082.04.030.50.,21.0,1509.0,31689.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-22,085.00.003.50.,11.0,3600.0,39600.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-22,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-23,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-23,082.08.000.50.,15.0,6137.0,92055.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-23,993.00.311.00.,43.0,93.0,3999.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-23,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-05-23,082.03.110.50.,6.0,2944.0,17664.0,PISTON KC/KCX
ACR SPARES,2023-05-23,084.19.001.50.,2.0,2975.0,5950.0,GASKET SET KC4
ACR SPARES,2023-05-23,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-23,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-23,993.00.311.00.,107.0,93.0,9951.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-05-23,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-05-24,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-05-24,082.03.110.50.,14.0,2944.0,41216.0,PISTON KC/KCX
ACR SPARES,2023-05-24,082.08.000.50.,15.0,6137.0,92055.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-05-24,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
